"Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48"
"E000V00122,-72.922,-39.071,1.08001315593719,1.14946615695953,1.37609374523163,1.9161092042923,2.09970879554749,0.316330969333649,2.11525511741638,2.1058611869812"
"E000V00118,-72.615,-39.103,1.20979619026184,1.26174294948578,2.13918781280518,2.16966795921326,2.38304018974304,1.03290605545044,2.47604131698608,2.37042117118835"
"E000V00124,-73.133,-39.165,1.19433426856995,1.49043130874634,1.89535057544708,1.98360753059387,2.28058362007141,0.892711460590363,2.31869125366211,2.32717657089233"
"E000V00125,-72.261,-39.196,1.07706332206726,1.08385562896729,2.01372075080872,2.01430630683899,2.04112958908081,0.928248047828674,2.82006239891052,2.81492066383362"
"E000V00119,-71.868,-39.262,1.76957774162292,1.34529948234558,2.03109455108643,2.02887463569641,2.05931401252747,0.68863832950592,2.0862991809845,2.08592200279236"
"E000V00123,-71.926,-39.289,1.798264503479,1.61781334877014,2.02042484283447,2.01916265487671,2.04565691947937,0.405457764863968,2.10158753395081,2.09830570220947"
"E000V00189,-72.55,-39.373,1.1307018995285,1.18710196018219,1.99907827377319,2.01480484008789,2.12499856948853,0.900934100151062,2.22913837432861,2.21288466453552"
"E000V00190,-73.177,-39.39,1.17336845397949,1.69667041301727,1.98569047451019,1.97830891609192,2.48632574081421,1.28546941280365,2.52509164810181,2.54118967056274"
"E000V00131,-72.95,-39.632,1.11666882038116,1.87984454631805,2.00851130485535,1.98508095741272,2.72427439689636,1.64761078357697,2.74038481712341,2.74907255172729"
"E000390006,-73.087,-39.657,1.11666882038116,1.87984454631805,2.00851130485535,1.98508095741272,2.72427439689636,1.64761078357697,2.74038481712341,2.74907255172729"
"E000V00130,-72.501,-39.863,1.70318126678467,1.80835378170013,2.02368235588074,1.99137425422668,2.13694596290588,0.963519930839539,2.12003135681152,2.12702631950378"
"E000V00191,-71.91,-39.88,1.75544798374176,1.8313615322113,2.08667707443237,1.98169004917145,2.16100120544434,0.391823172569275,2.08142185211182,2.09733819961548"
"E000V00132,-72.927,-40.096,1.25004374980927,1.86716282367706,2.02839827537537,1.96839463710785,2.15894961357117,1.08689224720001,2.19191431999207,2.20834493637085"
"E000V00134,-72.415,-40.134,1.72634088993073,1.86350274085999,2.08502221107483,1.941854596138,2.54817700386047,0.910910546779633,2.10612607002258,2.12996768951416"
"E000V00193,-73.647,-40.168,1.29302847385406,1.58946859836578,2.06230235099792,1.75240731239319,2.07822299003601,1.07381129264832,2.33141875267029,2.46905970573425"
"E000V00133,-73.024,-40.317,1.84864962100983,1.95098602771759,2.02051210403442,1.9862105846405,2.04389071464539,1.0251270532608,2.06426596641541,2.07166147232056"
"E000V00135,-72.979,-40.323,1.84864962100983,1.95098602771759,2.02051210403442,1.9862105846405,2.04389071464539,1.0251270532608,2.06426596641541,2.07166147232056"
"E000V00139,-73.308,-40.348,1.30726718902588,1.4342348575592,2.04601097106934,1.94692063331604,2.09261417388916,1.49776577949524,2.60124778747559,2.62654137611389"
"E000V00192,-72,-40.52,1.99225258827209,1.99574375152588,2.98752427101135,1.99745416641235,2.9883189201355,0.0101878494024277,2.00181198120117,2.00283622741699"
"E000400009,-73.058,-40.614,1.77605366706848,1.88213491439819,2.33754348754883,2.1561496257782,2.63273525238037,1.30853497982025,2.47877836227417,2.50436592102051"
"E000V00194,-72.116,-40.623,1.99225258827209,1.99574375152588,2.98752427101135,1.99745416641235,2.9883189201355,0.0101878494024277,2.00181198120117,2.00283622741699"
"E000V00136,-73.152,-40.765,1.79979062080383,1.88250172138214,2.08922028541565,1.29050433635712,2.0924026966095,1.03236854076385,2.78635239601135,2.82531213760376"
"E000V00138,-73.157,-40.861,1.79979062080383,1.88250172138214,2.08922028541565,1.29050433635712,2.0924026966095,1.03236854076385,2.78635239601135,2.82531213760376"
"E000V00195,-73.815,-40.873,1.1263929605484,1.79383051395416,2.02558159828186,1.21241581439972,1.94742524623871,0.967473804950714,2.12367153167725,2.76702427864075"
"E000V00137,-72.886,-40.957,1.29674470424652,1.79355502128601,2.06712126731873,1.15343534946442,1.49579226970673,0.521334648132324,2.28438568115234,2.35018229484558"
"E000V00142,-73.377,-41.115,1.2038379907608,1.4179253578186,2.04397463798523,1.19654035568237,1.57088303565979,0.616692364215851,2.20331406593323,2.40387511253357"
"E000V00197,-72.339,-41.142,1.10045266151428,1.85794925689697,2.04945540428162,1.10657799243927,1.89788734912872,0.237975284457207,1.93815994262695,2.08728981018066"
"E000V00143,-73.009,-41.259,1.00233507156372,1.00878214836121,2.00340700149536,0.0209808442741632,0.0276833958923817,0.0150015810504556,2.00477504730225,2.00926804542542"
"E000V00196,-73.809,-41.359,1.04189658164978,1.18867385387421,2.00108528137207,0.504196524620056,1.27783870697021,0.916038691997528,2.04187107086182,2.7837860584259"
"E000410005,-73.096,-41.448,1.03177797794342,1.73443865776062,2.59242272377014,2.15572381019592,2.86707162857056,1.9886212348938,2.6098747253418,3.28779411315918"
"E000V00198,-72.275,-41.579,1.02438199520111,1.92297744750977,2.00780248641968,0.256357908248901,1.16146814823151,0.105217441916466,1.18871676921844,2.03675222396851"
"E000V00144,-73.672,-41.71,0.806509852409363,1.12472975254059,1.76591980457306,0.867265462875366,1.2381340265274,0.672395467758179,1.80138909816742,2.31872701644897"
"E000V00140,-72.435,-41.938,0.785175621509552,1.13851022720337,1.74981367588043,0.954496443271637,1.30562281608582,0.499679356813431,1.64053964614868,2.14158821105957"
"E000V00141,-71.865,-42.075,0.994461596012115,1.35452127456665,1.92642486095428,1.34503066539764,1.7127548456192,0.634733617305756,1.81220090389252,2.08991503715515"
"E000V00151,-72.417,-42.1,0.785175621509552,1.13851022720337,1.74981367588043,0.954496443271637,1.30562281608582,0.499679356813431,1.64053964614868,2.14158821105957"
"E000V00149,-73.49,-42.157,0.101081147789955,0.789162635803223,1.09474360942841,0.14095813035965,0.177054584026337,0.0831654369831085,1.09508216381073,2.00964164733887"
"E000V00199,-74.078,-42.285,0.0891156494617462,0.141204074025154,1.08106541633606,0.1210867613554,0.150031343102455,0.072041317820549,1.07953119277954,1.1846045255661"
"E000V00201,-72.663,-42.355,0.247029379010201,0.354012072086334,1.23576498031616,0.366165101528168,0.463357180356979,0.191063240170479,1.22580790519714,2.03934788703918"
"E000V00147,-73.568,-42.404,0.133093133568764,0.256075829267502,1.12205612659454,0.198102161288261,0.244537949562073,0.109479524195194,1.11868703365326,1.99501991271973"
"E000V00148,-73.633,-42.583,0.182741224765778,0.321634203195572,1.16568326950073,0.26471272110939,0.324342161417007,0.14962974190712,1.15648066997528,1.93556213378906"
"E000V00146,-73.789,-42.704,0.0384577289223671,0.0627692639827728,1.03422164916992,0.0584575310349464,0.0709085464477539,0.0320049300789833,1.02927613258362,1.98886787891388"
"E000V00145,-72.717,-42.883,0.130280241370201,0.174329563975334,1.12375664710999,0.955401539802551,1.06981265544891,0.126906305551529,1.12153851985931,1.91055643558502"
"E000430002,-71.852,-43.189,0.116532549262047,0.145922407507896,1.90570592880249,1.86123061180115,2.69730663299561,1.70949602127075,1.9052460193634,1.13491916656494"
"E000V00200,-74.295,-43.208,0.0302610285580158,0.99372798204422,1.02532887458801,0.0468505509197712,0.0544625334441662,0.0260430425405502,0.0726810172200203,1.0448215007782"
"E000V00202,-72.85,-43.364,0.17414927482605,0.224093332886696,1.16312205791473,0.434521943330765,1.12184548377991,0.178693875670433,1.16166377067566,1.32322323322296"
"E000V00150,-72.126,-43.474,0.169568300247192,0.199080541729927,1.19082725048065,1.12133383750916,1.21738886833191,0.241283237934113,1.19215786457062,1.19824051856995"
"E000430004,-71.801,-43.612,0.369697272777557,0.450210750102997,1.64034748077393,1.52526128292084,1.94315695762634,0.984493017196655,1.6437486410141,1.40801191329956"
"E000V00153,-73.74,-43.89,0.783536851406097,1.02332961559296,1.56106281280518,1.20363807678223,1.38969457149506,0.73826801776886,1.52845573425293,1.82943964004517"
"E000V00152,-72.387,-43.917,0.92395293712616,0.952442288398743,1.88668346405029,1.83101606369019,1.89548647403717,0.936162114143372,1.89451515674591,1.92245280742645"
"E000V00154,-71.847,-44.24,0.835739254951477,0.939125895500183,1.67520415782928,1.58705103397369,1.81322407722473,0.931061923503876,1.72317230701447,1.78588259220123"
"E000V00203,-73.097,-44.729,1.892085313797,1.90148270130157,1.95018649101257,1.95516872406006,1.9756726026535,1.89355361461639,1.97082948684692,1.97355782985687"
"E000450001,-72.677,-45.399,1.0412677526474,1.02584648132324,1.08874297142029,1.95786964893341,2.00854682922363,1.05168926715851,1.95313358306885,1.13996028900146"
"E000450004,-72.102,-45.591,1.79013705253601,1.00657165050507,1.88623070716858,2.70228242874146,3.55720782279968,1.88187205791473,1.93666279315948,1.94679009914398"
"E000450005,-71.678,-45.918,1.0310891866684,0.955418467521667,1.80341279506683,1.84479784965515,2.68220996856689,2.57733249664307,1.84512722492218,1.93033707141876"
"E000V00157,-71.941,-46.278,1.00856304168701,0.0957459360361099,0.127068042755127,0.142351120710373,0.171383246779442,0.137556359171867,0.153858467936516,1.0834596157074"
"E000V00205,-74.778,-46.355,0.0549949295818806,0.0650241002440453,0.0759231522679329,0.0752409920096397,1.02620053291321,0.99627274274826,1.03018856048584,1.99115383625031"
"E000V00204,-73.336,-46.569,1.90103662014008,1.91441488265991,0.122934423387051,0.149332046508789,0.165649846196175,1.01780498027802,1.05826342105865,1.97834479808807"
"E000460001,-71.685,-46.585,1.00758850574493,1.71088814735413,1.75679123401642,1.77991926670074,1.81939339637756,1.76685392856598,2.57708597183228,2.68696713447571"
"E000470001,-72.583,-47.244,0.996574997901917,1.9464955329895,1.94927370548248,3.84508991241455,3.85190439224243,2.88937950134277,2.91004395484924,1.98629415035248"
"E000V00156,-73.536,-47.8,0.02139444462955,0.0259773302823305,0.0261264089494944,0.0325181968510151,0.0349337197840214,0.025513319298625,0.0339000523090363,1.01703035831451"
"E000V00155,-72.56,-48.471,0.0185649357736111,0.0220316220074892,0.0249881353229284,0.0301328487694263,0.0317849218845367,0.0216036196798086,0.0299345441162586,1.01392018795013"
"E000V00206,-73.941,-48.958,0.0163100007921457,0.0173506420105696,0.0200729258358479,0.0214811470359564,0.0228615663945675,0.014464826323092,0.0226534735411406,1.01049625873566"
"E000V00207,-73.57,-51.07,1.02337038516998,0.0476437099277973,0.0234192050993443,0.0239943023771048,0.0246882550418377,0.014483954757452,0.0245858393609524,0.0623823329806328"
"E000V00158,-72.967,-51.184,1.96812689304352,0.98182475566864,0.0128524098545313,0.0131567679345608,0.0134888496249914,0.00787949841469526,0.0134207401424646,0.990308701992035"
"E000V00159,-71.164,-52.309,0.0873342975974083,0.0205439291894436,0.0199781972914934,0.0202543307095766,0.0204500127583742,0.0116656916216016,0.0203599017113447,0.98465222120285"
"E000V00161,-70.361,-52.432,0.965106964111328,0.0409619361162186,0.0291215181350708,0.0294298753142357,0.029527734965086,0.0166922472417355,0.0294050853699446,0.061634574085474"
"E000V00160,-71.505,-52.601,0.931074798107147,0.018436536192894,0.0180335454642773,0.0182597450911999,0.018407516181469,0.0104783270508051,0.0183420907706022,0.988296329975128"
"E000V00162,-69.27,-52.8,1.98549556732178,0.994433641433716,0.00509773241356015,0.00513769220560789,0.00511995144188404,0.00286964140832424,0.00510111358016729,0.00709717674180865"
"E000520006,-70.839,-53.002,0.488899260759354,0.173305496573448,0.148761436343193,0.150163888931274,0.150349766016006,0.084849938750267,0.149906128644943,0.419678419828415"
"E000530005,-70.326,-53.254,0.0291870683431625,0.0143408225849271,0.00957243051379919,0.00964984763413668,0.00962533056735992,0.00540888262912631,0.00959930382668972,0.0171837322413921"
"E000V00208,-71.38,-53.8,0.043756540864706,0.0255589466542006,0.0258263908326626,0.0260137468576431,0.0259488709270954,0.014592420309782,0.0259187612682581,0.0500173047184944"
"E000V00163,-68.804,-54.051,0.997675061225891,0.994068384170532,0.00805605296045542,0.00810050498694181,0.00799220893532038,0.00444708438590169,0.00797637831419706,0.0101093575358391"
"E000550001,-67.616,-54.932,0.0258608367294073,0.0254313703626394,0.022300748154521,0.0224057827144861,0.0218911860138178,0.0121210208162665,0.0218648687005043,0.0256964843720198"
